player_id,player_display_name,recent_team,season,week,opponent_team,is_home,is_division_rival,total_line,team_spread,team_implied_total,rolling_4wk_avg_te_fantasy_points_allowed,rolling_4wk_avg_te_receiving_yards_allowed,rolling_4wk_avg_te_receptions_allowed,snap_percentage,routes_run,targets,receptions,target_share,air_yards_share,red_zone_targets,receiving_yards,receiving_tds,receiving_yards_after_catch,yac_per_reception,receiving_air_yards,average_depth_of_target,yards_per_route_run,fantasy_points,fantasy_points_ppr,dk_fantasy_points,fd_fantasy_points,dk_showdown_captain_points
00-0036332,Josiah Deguara,GB,2023,4,DET,1,1,45.0,-2.5,23.75,8.699999928474426,73.0,7.0,0.63,4.0,4,4,0.11764705926179886,0.057057056576013565,0.0,34.0,0,15.0,3.75,19.0,4.75,8.5,3.4000000953674316,7.400000095367432,7.4,5.4,11.100000000000001
00-0036332,Josiah Deguara,GB,2023,5,LV,0,0,0.0,0.0,0.0,6.97500017285347,39.75,5.0,0.26,1.0,1,1,0.03448275849223137,0.016460904851555824,0.0,19.0,0,15.0,15.0,4.0,4.0,19.0,1.899999976158142,2.9000000953674316,2.9000000000000004,2.4000000000000004,4.3500000000000005
00-0036332,Josiah Deguara,GB,2023,9,LA,1,0,38.0,3.5,17.25,10.200000084936619,72.0,5.5,0.18,1.0,1,1,0.03999999910593033,0.028735632076859474,0.0,7.0,0,2.0,2.0,5.0,5.0,7.0,0.699999988079071,1.7000000476837158,1.7000000000000002,1.2000000000000002,2.5500000000000003
00-0036332,Josiah Deguara,JAX,2024,3,BUF,0,0,0.0,0.0,0.0,9.875000044703484,68.75,7.0,0.15,1.0,1,1,0.022727273404598236,0.006289307959377766,1.0,8.0,0,6.0,6.0,2.0,2.0,8.0,0.800000011920929,1.7999999523162842,1.8,1.3,2.7
00-0036332,Josiah Deguara,JAX,2024,5,IND,1,1,45.0,3.5,20.75,8.649999901652336,56.5,6.0,0.17,1.0,1,1,0.029411764815449715,-0.008888889104127884,1.0,2.0,0,4.0,4.0,-2.0,-2.0,2.0,0.20000000298023224,1.2000000476837158,1.2,0.7,1.7999999999999998
00-0036332,Josiah Deguara,JAX,2024,16,LV,0,0,0.0,0.0,0.0,5.850000083446503,58.5,5.25,0.25,1.0,1,1,0.02857142873108387,0.008733624592423439,0.0,4.0,0,2.0,2.0,2.0,2.0,4.0,0.4000000059604645,1.399999976158142,1.4,0.9,2.0999999999999996
00-0038720,Julian Hill,MIA,2023,3,DEN,1,0,47.5,6.0,20.75,9.999999940395355,55.0,5.5,0.78,1.0,1,0,0.0357142873108387,0.027027027681469917,1.0,0.0,0,0.0,,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038720,Julian Hill,MIA,2023,8,NE,1,1,46.5,7.5,19.5,9.049999922513962,65.75,6.25,0.44,2.0,2,1,0.04545454680919647,0.020066889002919197,0.0,4.0,0,5.0,5.0,6.0,3.0,2.0,0.4000000059604645,1.399999976158142,1.4,0.9,2.0999999999999996
00-0038720,Julian Hill,MIA,2023,11,LV,1,0,44.5,14.0,15.25,6.425000011920929,49.25,5.25,0.67,1.0,1,1,0.02777777798473835,0.024221453815698624,0.0,10.0,0,3.0,3.0,7.0,7.0,10.0,-1.0,0.0,1.0,-0.5,1.5
00-0038720,Julian Hill,MIA,2023,13,WAS,0,0,0.0,0.0,0.0,5.374999925494194,38.75,3.5,0.33,2.0,2,2,0.07999999821186066,0.03755868598818779,0.0,23.0,0,15.0,7.5,8.0,4.0,11.5,2.299999952316284,4.300000190734863,4.300000000000001,3.3000000000000003,6.450000000000001
00-0038720,Julian Hill,MIA,2023,17,BAL,0,0,0.0,0.0,0.0,9.87500011920929,68.75,5.0,0.33,2.0,1,1,0.02777777798473835,0.011363636702299118,1.0,9.0,0,6.0,6.0,3.0,3.0,4.5,0.8999999761581421,1.899999976158142,1.9,1.4,2.8499999999999996
00-0038720,Julian Hill,MIA,2023,18,BUF,1,1,47.5,-2.5,25.0,5.425000011920929,59.25,6.5,0.33,2.0,2,1,0.07407407462596893,0.0,0.0,2.0,0,1.0,1.0,0.0,0.0,1.0,0.20000000298023224,1.2000000476837158,1.2,0.7,1.7999999999999998
00-0038720,Julian Hill,MIA,2024,1,JAX,1,0,49.5,3.5,23.0,5.474999979138374,39.75,2.75,0.59,1.0,1,1,0.02777777798473835,0.013698630034923553,0.0,6.0,0,3.0,3.0,3.0,3.0,6.0,0.6000000238418579,1.600000023841858,1.6,1.1,2.4000000000000004
00-0038720,Julian Hill,MIA,2024,2,BUF,1,1,48.5,2.5,23.0,9.149999994784594,61.5,6.25,0.37,2.0,2,0,0.054054055362939835,0.125827819108963,2.0,0.0,0,0.0,,38.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038720,Julian Hill,MIA,2024,3,SEA,0,0,0.0,0.0,0.0,7.3999998569488525,59.0,4.75,0.41,2.0,2,2,0.06451612710952759,0.05445544421672821,1.0,24.0,0,13.0,6.5,11.0,5.5,12.0,2.4000000953674316,4.400000095367432,4.4,3.4000000000000004,6.6000000000000005
00-0038720,Julian Hill,MIA,2024,7,IND,0,0,0.0,0.0,0.0,10.399999804794788,59.0,7.0,0.52,2.0,2,1,0.09090909361839294,0.08383233845233917,0.0,4.0,0,2.0,2.0,14.0,7.0,2.0,0.4000000059604645,1.399999976158142,1.4,0.9,2.0999999999999996
00-0038720,Julian Hill,MIA,2024,8,ARI,1,0,46.5,4.0,21.25,8.6749999076128,66.25,6.5,0.32,3.0,3,3,0.07894736528396606,0.015625,2.0,11.0,0,8.0,2.6666666666666665,3.0,1.0,3.6666666666666665,1.100000023841858,4.099999904632568,4.1,2.6,6.1499999999999995
00-0038720,Julian Hill,MIA,2024,10,LA,0,0,0.0,0.0,0.0,11.174999862909317,66.75,5.75,0.55,1.0,1,0,0.0357142873108387,0.03267974033951759,0.0,0.0,0,0.0,,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038720,Julian Hill,MIA,2024,11,LV,1,0,43.5,8.0,17.75,14.275000043213367,82.75,8.25,0.56,3.0,3,2,0.08571428805589676,0.16853933036327362,0.0,28.0,0,16.0,8.0,30.0,10.0,9.333333333333334,2.799999952316284,4.800000190734863,4.800000000000001,3.8000000000000003,7.200000000000001
00-0038720,Julian Hill,MIA,2024,12,NE,1,1,46.0,7.5,19.25,8.775000005960464,42.75,3.75,0.46,2.0,2,1,0.05000000074505806,0.035242289304733276,0.0,8.0,0,5.0,5.0,8.0,4.0,4.0,0.800000011920929,1.7999999523162842,1.8,1.3,2.7
00-0038720,Julian Hill,MIA,2024,13,GB,0,0,0.0,0.0,0.0,9.200000012293458,62.0,5.25,0.34,1.0,1,1,0.021739130839705467,0.006410256493836641,0.0,5.0,0,3.0,3.0,2.0,2.0,5.0,0.5,1.5,1.5,1.0,2.25
00-0038720,Julian Hill,MIA,2024,14,NYJ,1,1,45.0,6.5,19.25,5.8499999567866325,43.5,4.5,0.44,1.0,1,1,0.02222222276031971,0.022140221670269966,0.0,14.0,0,8.0,8.0,6.0,6.0,14.0,1.399999976158142,2.4000000953674316,2.4000000000000004,1.9000000000000001,3.6000000000000005
00-0038720,Julian Hill,MIA,2024,18,NYJ,0,0,0.0,0.0,0.0,7.249999947845936,42.5,4.75,0.61,1.0,1,0,0.027027027681469917,0.0,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036040,Juwan Johnson,NO,2020,8,CHI,0,0,0.0,0.0,0.0,8.925000131130219,59.25,5.5,0.86,3.0,3,1,0.0731707289814949,0.10526315867900848,1.0,5.0,0,0.0,0.0,20.0,6.666666666666667,1.6666666666666667,0.5,1.5,1.5,1.0,2.25
00-0036040,Juwan Johnson,NO,2020,14,PHI,0,0,0.0,0.0,0.0,5.149999886751175,36.5,3.5,0.08,1.0,1,1,0.027027027681469917,0.025104602798819542,0.0,11.0,0,5.0,5.0,6.0,6.0,11.0,1.100000023841858,2.0999999046325684,2.1,1.6,3.1500000000000004
00-0036040,Juwan Johnson,NO,2020,15,KC,1,0,53.5,-2.5,28.0,16.425000056624413,104.25,8.5,0.76,4.0,4,0,0.12121212482452393,0.1572580635547638,0.0,0.0,0,0.0,,39.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0
00-0036040,Juwan Johnson,NO,2020,16,MIN,1,0,49.0,6.5,21.25,5.224999941885471,37.25,4.5,0.31,1.0,1,1,0.0357142873108387,0.03861003741621971,0.0,19.0,0,9.0,9.0,10.0,10.0,19.0,1.899999976158142,2.9000000953674316,2.9000000000000004,2.4000000000000004,4.3500000000000005
00-0036040,Juwan Johnson,NO,2020,17,CAR,0,0,0.0,0.0,0.0,8.825000196695328,58.25,6.75,0.23,1.0,1,1,0.03448275849223137,-0.010256410576403141,0.0,4.0,0,6.0,6.0,-2.0,-2.0,4.0,0.4000000059604645,1.399999976158142,1.4,0.9,2.0999999999999996
00-0036040,Juwan Johnson,NO,2021,1,GB,1,0,49.0,-4.0,26.5,6.000000029802322,35.0,4.75,0.19,3.0,3,3,0.15000000596046448,0.027397260069847107,2.0,21.0,2,17.0,5.666666666666667,4.0,1.3333333333333333,7.0,14.100000381469727,17.100000381469727,17.1,15.6,25.650000000000002
00-0036040,Juwan Johnson,NO,2021,2,CAR,0,0,0.0,0.0,0.0,10.175000227987766,46.5,5.75,0.41,3.0,3,1,0.1428571492433548,0.35542169213294983,0.0,23.0,0,3.0,3.0,59.0,19.666666666666668,7.666666666666667,2.299999952316284,3.299999952316284,3.3000000000000003,2.8000000000000003,4.95
00-0036040,Juwan Johnson,NO,2021,3,NE,0,0,0.0,0.0,0.0,7.750000104308128,47.5,4.25,0.13,1.0,1,0,0.05000000074505806,0.12195122241973877,0.0,0.0,0,0.0,,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036040,Juwan Johnson,NO,2021,4,NYG,1,0,43.0,7.5,17.75,10.524999901652336,65.25,7.0,0.21,3.0,3,2,0.11538461595773697,0.10362694412469864,1.0,20.0,1,0.0,0.0,20.0,6.666666666666667,6.666666666666667,8.0,10.0,10.0,9.0,15.0
00-0036040,Juwan Johnson,NO,2021,5,WAS,0,0,0.0,0.0,0.0,7.474999932572246,59.0,6.0,0.11,1.0,1,0,0.0357142873108387,0.020467836409807205,0.0,0.0,0,0.0,,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036040,Juwan Johnson,NO,2021,7,SEA,0,0,0.0,0.0,0.0,11.350000143051147,53.25,5.75,0.27,1.0,1,1,0.03125,0.02348993346095085,0.0,8.0,0,1.0,1.0,7.0,7.0,8.0,0.800000011920929,1.7999999523162842,1.8,1.3,2.7
00-0036040,Juwan Johnson,NO,2021,8,TB,1,1,48.5,-4.0,26.25,9.974999964237213,54.75,6.75,0.22,1.0,1,0,0.02857142873108387,0.13756613433361053,0.0,0.0,0,0.0,,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036040,Juwan Johnson,NO,2021,10,TEN,0,0,0.0,0.0,0.0,7.4499999061226845,39.5,5.0,0.15,3.0,3,2,0.08571428805589676,0.11290322244167328,0.0,36.0,0,9.0,4.5,35.0,11.666666666666666,12.0,3.5999999046325684,5.599999904632568,5.6,4.6,8.399999999999999
00-0036040,Juwan Johnson,NO,2021,13,DAL,1,0,46.0,-6.0,26.0,7.025000050663948,54.25,4.75,0.34,1.0,1,1,0.024390242993831635,0.08561643958091736,0.0,27.0,0,2.0,2.0,25.0,25.0,27.0,2.700000047683716,3.700000047683716,3.7,3.2,5.550000000000001
00-0036040,Juwan Johnson,NO,2021,14,NYJ,0,0,0.0,0.0,0.0,10.77500006556511,62.75,5.0,0.33,1.0,1,1,0.0476190485060215,0.06521739065647125,0.0,15.0,0,9.0,9.0,6.0,6.0,15.0,1.5,2.5,2.5,2.0,3.75
00-0036040,Juwan Johnson,NO,2021,17,CAR,1,1,37.0,7.0,15.0,8.0,49.25,5.5,0.47,2.0,2,1,0.08695652335882187,0.034285712987184525,2.0,4.0,0,1.0,1.0,6.0,3.0,2.0,0.4000000059604645,1.399999976158142,1.4,0.9,2.0999999999999996
00-0036040,Juwan Johnson,NO,2021,18,ATL,0,0,0.0,0.0,0.0,3.000000037252903,30.0,2.75,0.15,2.0,2,1,0.08695652335882187,0.10928961634635925,2.0,5.0,1,0.0,0.0,20.0,10.0,2.5,6.5,7.5,7.5,7.0,11.25
00-0036040,Juwan Johnson,NO,2022,1,ATL,0,0,0.0,0.0,0.0,6.250000096857548,32.5,3.0,0.74,5.0,5,2,0.15625,0.190476194024086,1.0,43.0,0,10.0,5.0,56.0,11.2,8.6,4.300000190734863,6.300000190734863,6.3,5.3,9.45
00-0036040,Juwan Johnson,NO,2022,2,TB,1,1,44.0,-2.5,23.25,7.349999934434891,57.5,5.25,0.78,7.0,7,4,0.17499999701976776,0.13108614087104797,1.0,40.0,0,5.0,1.25,70.0,10.0,5.714285714285714,4.0,8.0,8.0,6.0,12.0
00-0036040,Juwan Johnson,NO,2022,3,CAR,0,0,0.0,0.0,0.0,6.899999938905239,54.0,4.0,0.68,1.0,1,0,0.025641025975346565,0.028138527646660805,0.0,0.0,0,0.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036040,Juwan Johnson,NO,2022,4,MIN,1,0,42.0,-4.0,23.0,7.275000020861626,57.75,5.0,0.48,4.0,4,3,0.1428571492433548,0.13504822552204132,1.0,33.0,0,5.0,1.6666666666666667,42.0,10.5,8.25,3.299999952316284,6.300000190734863,6.300000000000001,4.800000000000001,9.450000000000001
00-0036040,Juwan Johnson,NO,2022,5,SEA,1,0,45.5,5.5,20.0,13.974999904632568,89.75,5.0,0.57,2.0,2,1,0.07999999821186066,0.05999999865889549,0.0,13.0,0,8.0,8.0,12.0,6.0,6.5,1.2999999523162842,2.299999952316284,2.3,1.8,3.4499999999999997
00-0036040,Juwan Johnson,NO,2022,6,CIN,1,0,42.5,-3.0,22.75,6.6499997936189175,56.5,5.75,0.78,6.0,6,4,0.19354838132858276,0.12643678486347198,0.0,41.0,0,4.0,1.0,33.0,5.5,6.833333333333333,4.099999904632568,8.100000381469727,8.100000000000001,6.1000000000000005,12.150000000000002
00-0036040,Juwan Johnson,NO,2022,7,ARI,0,0,0.0,0.0,0.0,7.300000011920929,73.0,6.5,0.74,5.0,5,5,0.10869564861059189,0.018918918445706367,2.0,32.0,2,25.0,5.0,7.0,1.4,6.4,15.199999809265137,20.200000762939453,20.2,17.7,30.299999999999997
00-0036040,Juwan Johnson,NO,2022,8,LV,1,0,48.5,-1.0,24.75,11.575000062584877,40.75,4.25,0.73,4.0,4,2,0.13333334028720856,0.2704402506351471,0.0,14.0,0,0.0,0.0,43.0,10.75,3.5,1.399999976158142,3.4000000953674316,3.4000000000000004,2.4000000000000004,5.1000000000000005
00-0036040,Juwan Johnson,NO,2022,9,BAL,1,0,46.0,-1.0,23.5,8.02500006556511,50.25,5.75,0.75,2.0,2,2,0.0714285746216774,0.05670103058218956,0.0,42.0,1,31.0,15.5,11.0,5.5,21.0,10.199999809265137,12.199999809265137,12.2,11.2,18.299999999999997
00-0036040,Juwan Johnson,NO,2022,10,PIT,0,0,0.0,0.0,0.0,3.675000011920929,41.75,4.0,0.66,7.0,7,5,0.25,0.25555557012557983,1.0,44.0,1,12.0,2.4,69.0,9.857142857142858,6.285714285714286,10.399999618530273,15.399999618530273,15.4,12.9,23.1
00-0036040,Juwan Johnson,NO,2022,11,LA,1,0,39.5,2.5,18.5,8.399999961256981,54.0,3.75,0.63,4.0,4,3,0.14814814925193787,0.2556053698062897,1.0,47.0,1,13.0,4.333333333333333,57.0,14.25,11.75,10.699999809265137,13.699999809265137,13.7,12.2,20.549999999999997
00-0036040,Juwan Johnson,NO,2022,12,SF,0,0,0.0,0.0,0.0,5.000000007450581,50.0,5.25,0.47,2.0,2,0,0.06666667014360428,0.0731707289814949,1.0,0.0,0,0.0,,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036040,Juwan Johnson,NO,2022,15,ATL,1,1,43.5,5.0,19.25,7.224999833852053,42.25,3.25,0.51,6.0,6,4,0.31578946113586426,0.3465346395969391,2.0,67.0,2,29.0,7.25,70.0,11.666666666666666,11.166666666666666,18.700000762939453,22.700000762939453,22.7,20.7,34.05
00-0036040,Juwan Johnson,NO,2022,16,CLE,0,0,0.0,0.0,0.0,5.474999904632568,39.75,4.5,0.5,2.0,2,1,0.1428571492433548,0.22727273404598236,1.0,9.0,0,4.0,4.0,20.0,10.0,4.5,0.8999999761581421,1.899999976158142,1.9,1.4,2.8499999999999996
00-0036040,Juwan Johnson,NO,2022,17,PHI,0,0,0.0,0.0,0.0,5.350000120699406,53.5,5.0,0.67,7.0,7,5,0.30434781312942505,0.41290321946144104,0.0,62.0,0,14.0,2.8,64.0,9.142857142857142,8.857142857142858,6.199999809265137,11.199999809265137,11.2,8.7,16.799999999999997
00-0036040,Juwan Johnson,NO,2022,18,CAR,1,1,41.5,3.5,19.0,7.475000090897083,29.75,3.5,0.68,1.0,1,1,0.03999999910593033,0.06382978707551956,0.0,21.0,0,6.0,6.0,15.0,15.0,21.0,2.0999999046325684,3.0999999046325684,3.1,2.6,4.65
00-0036040,Juwan Johnson,NO,2023,1,TEN,1,0,41.0,3.0,19.0,8.950000062584877,59.5,6.25,0.75,5.0,5,3,0.1515151560306549,0.1190476194024086,0.0,36.0,0,19.0,6.333333333333333,45.0,9.0,7.2,3.5999999046325684,6.599999904632568,6.6,5.1,9.899999999999999
00-0036040,Juwan Johnson,NO,2023,2,CAR,0,0,0.0,0.0,0.0,8.700000077486038,42.0,3.5,0.81,3.0,3,2,0.0882352963089943,0.04395604506134987,1.0,13.0,0,8.0,4.0,12.0,4.0,4.333333333333333,1.2999999523162842,3.299999952316284,3.3,2.3,4.949999999999999
00-0036040,Juwan Johnson,NO,2023,3,GB,0,0,0.0,0.0,0.0,4.299999997019768,43.0,4.75,0.7,4.0,4,2,0.11764705926179886,0.04727272689342499,0.0,12.0,0,7.0,3.5,13.0,3.25,3.0,1.2000000476837158,3.200000047683716,3.2,2.2,4.800000000000001
00-0036040,Juwan Johnson,NO,2023,8,IND,0,0,0.0,0.0,0.0,7.799999937415123,63.0,6.75,0.61,2.0,2,1,0.06896551698446274,0.05511811003088951,1.0,5.0,0,0.0,0.0,21.0,10.5,2.5,0.5,1.5,1.5,1.0,2.25
00-0036040,Juwan Johnson,NO,2023,9,CHI,1,0,42.0,9.0,16.5,8.32499996572733,58.25,6.75,0.75,5.0,5,5,0.15625,0.1599999964237213,3.0,29.0,1,9.0,1.8,20.0,4.0,5.8,8.899999618530273,13.899999618530273,13.9,11.4,20.85
00-0036040,Juwan Johnson,NO,2023,10,MIN,0,0,0.0,0.0,0.0,8.424999982118607,68.75,5.0,0.76,3.0,3,1,0.07500000298023224,0.11380144953727722,0.0,2.0,0,0.0,0.0,47.0,15.666666666666666,0.6666666666666666,0.20000000298023224,1.2000000476837158,1.2,0.7,1.7999999999999998
00-0036040,Juwan Johnson,NO,2023,12,ATL,0,0,0.0,0.0,0.0,7.5500001553446054,74.5,7.25,0.74,7.0,7,4,0.18918919563293457,0.18209876120090485,1.0,45.0,0,12.0,3.0,59.0,8.428571428571429,6.428571428571429,4.5,8.5,8.5,6.5,12.75
00-0036040,Juwan Johnson,NO,2023,13,DET,1,0,47.5,-4.0,25.75,3.774999976158142,22.75,2.5,0.57,3.0,3,0,0.1034482792019844,0.06299212574958801,0.0,0.0,0,0.0,,16.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
00-0036040,Juwan Johnson,NO,2023,14,CAR,1,1,39.0,5.5,16.75,5.900000035762787,43.75,4.0,0.4,3.0,3,2,0.13636364042758942,0.06299212574958801,0.0,10.0,0,0.0,0.0,8.0,2.6666666666666665,3.3333333333333335,1.0,3.0,3.0,2.0,4.5
00-0036040,Juwan Johnson,NO,2023,15,NYG,1,0,39.5,6.0,16.75,5.250000104308128,42.5,4.0,0.44,2.0,2,2,0.0714285746216774,0.1884816735982895,0.0,38.0,1,2.0,1.0,36.0,18.0,19.0,9.800000190734863,11.800000190734863,11.8,10.8,17.700000000000003
00-0036040,Juwan Johnson,NO,2023,16,LA,0,0,0.0,0.0,0.0,9.199999943375587,62.0,5.5,0.72,7.0,7,4,0.17499999701976776,0.17989417910575867,1.0,48.0,1,19.0,4.75,68.0,9.714285714285714,6.857142857142857,10.800000190734863,14.800000190734863,14.8,12.8,22.200000000000003
00-0036040,Juwan Johnson,NO,2023,17,TB,0,0,0.0,0.0,0.0,9.324999928474426,68.25,6.25,0.71,12.0,12,8,0.3529411852359772,0.5153374075889587,1.0,90.0,1,44.0,5.5,84.0,7.0,7.5,15.0,23.0,23.0,19.0,34.5
00-0036040,Juwan Johnson,NO,2023,18,ATL,1,1,41.5,3.5,19.0,6.774999886751175,52.75,4.25,0.46,3.0,3,3,0.11999999731779099,0.07575757801532745,0.0,40.0,0,25.0,8.333333333333334,15.0,5.0,13.333333333333334,4.0,7.0,7.0,5.5,10.5
00-0036040,Juwan Johnson,NO,2024,1,CAR,1,1,41.5,3.5,19.0,6.624999979510903,66.25,5.0,0.35,3.0,3,2,0.125,0.20192307233810425,1.0,26.0,1,4.0,2.0,42.0,14.0,8.666666666666666,8.600000381469727,10.600000381469727,10.6,9.6,15.899999999999999
00-0036040,Juwan Johnson,NO,2024,4,ATL,0,0,0.0,0.0,0.0,6.575000002980232,53.0,6.0,0.68,3.0,3,2,0.0833333358168602,0.015544041059911251,0.0,13.0,0,10.0,5.0,3.0,1.0,4.333333333333333,1.2999999523162842,3.299999952316284,3.3,2.3,4.949999999999999
00-0036040,Juwan Johnson,NO,2024,5,KC,0,0,0.0,0.0,0.0,10.625000238418579,91.25,7.5,0.79,5.0,5,5,0.15625,0.04830917716026306,0.0,31.0,0,11.0,2.2,20.0,4.0,6.2,3.0999999046325684,8.100000381469727,8.1,5.6,12.149999999999999
00-0036040,Juwan Johnson,NO,2024,6,TB,1,1,42.5,-3.5,23.0,5.299999959766865,53.0,5.0,0.77,3.0,3,3,0.07894736528396606,0.1111111119389534,0.0,48.0,0,14.0,4.666666666666667,34.0,11.333333333333334,16.0,4.800000190734863,7.800000190734863,7.800000000000001,6.300000000000001,11.700000000000001
00-0036040,Juwan Johnson,NO,2024,7,DEN,1,0,37.0,-2.5,19.75,6.374999955296516,53.75,6.75,0.73,6.0,6,3,0.1538461595773697,0.10948905348777771,0.0,18.0,0,15.0,5.0,30.0,5.0,3.0,1.7999999523162842,4.800000190734863,4.8,3.3,7.199999999999999
00-0036040,Juwan Johnson,NO,2024,8,LAC,0,0,0.0,0.0,0.0,5.824999876320362,58.25,6.5,0.44,4.0,4,3,0.10526315867900848,0.17883211374282837,0.0,48.0,0,12.0,4.0,49.0,12.25,12.0,4.800000190734863,7.800000190734863,7.800000000000001,6.300000000000001,11.700000000000001
00-0036040,Juwan Johnson,NO,2024,9,CAR,0,0,0.0,0.0,0.0,13.524999976158142,75.25,5.25,0.65,3.0,2,2,0.0714285746216774,0.14835165441036224,1.0,41.0,0,14.0,7.0,27.0,13.5,13.666666666666666,4.099999904632568,6.099999904632568,6.1000000000000005,5.1000000000000005,9.15
00-0036040,Juwan Johnson,NO,2024,10,ATL,1,1,46.5,-3.5,25.0,9.775000095367432,67.75,6.5,0.58,3.0,3,2,0.1428571492433548,0.15028901398181915,0.0,22.0,0,7.0,3.5,26.0,8.666666666666666,7.333333333333333,2.200000047683716,4.199999809265137,4.2,3.2,6.300000000000001
00-0036040,Juwan Johnson,NO,2024,11,CLE,1,0,44.0,-1.0,22.5,5.949999995529652,44.5,4.75,0.57,3.0,3,3,0.1071428582072258,0.08219178020954132,1.0,30.0,1,12.0,4.0,18.0,6.0,10.0,9.0,12.0,12.0,10.5,18.0
00-0036040,Juwan Johnson,NO,2024,13,LA,1,0,48.5,-2.5,25.5,4.875000059604645,48.75,5.5,0.7,7.0,7,5,0.20588235557079315,0.20000000298023224,2.0,36.0,0,21.0,4.2,46.0,6.571428571428571,5.142857142857143,3.5999999046325684,8.600000381469727,8.6,6.1,12.899999999999999
00-0036040,Juwan Johnson,NO,2024,14,NYG,0,0,0.0,0.0,0.0,4.42500002682209,29.25,3.0,0.72,5.0,5,4,0.16129031777381897,0.15950919687747955,1.0,50.0,1,16.0,4.0,52.0,10.4,10.0,11.0,15.0,15.0,13.0,22.5
00-0036040,Juwan Johnson,NO,2024,15,WAS,1,0,44.5,-7.5,26.0,7.974999979138374,49.75,4.75,0.73,4.0,3,2,0.1034482792019844,0.10752688348293304,2.0,12.0,0,0.0,0.0,30.0,10.0,3.0,1.2000000476837158,3.200000047683716,3.2,2.2,4.800000000000001
00-0036040,Juwan Johnson,NO,2024,16,GB,0,0,0.0,0.0,0.0,8.55000002682209,70.5,6.75,0.73,2.0,2,2,0.0714285746216774,0.1004566177725792,0.0,27.0,0,5.0,2.5,22.0,11.0,13.5,2.700000047683716,4.699999809265137,4.7,3.7,7.050000000000001
00-0036040,Juwan Johnson,NO,2024,17,LV,1,0,37.5,-2.0,19.75,6.125000085681677,66.25,6.25,0.77,10.0,10,6,0.29411765933036804,0.36693549156188965,0.0,66.0,0,33.0,5.5,91.0,9.1,6.6,6.599999904632568,12.600000381469727,12.600000000000001,9.600000000000001,18.900000000000002
00-0036040,Juwan Johnson,NO,2024,18,TB,0,0,0.0,0.0,0.0,5.125,55.5,6.0,0.79,7.0,7,6,0.1794871836900711,0.17378048598766327,0.0,80.0,0,38.0,6.333333333333333,57.0,8.142857142857142,11.428571428571429,8.0,14.0,14.0,11.0,21.0
00-0034988,Kaden Smith,NYG,2020,1,PIT,1,0,44.0,-6.0,25.0,,,,0.43,2.0,2,2,0.05128205195069313,0.016460904851555824,0.0,17.0,0,13.0,6.5,4.0,2.0,8.5,1.7000000476837158,3.700000047683716,3.7,2.7,5.550000000000001
00-0034988,Kaden Smith,NYG,2020,2,CHI,0,0,0.0,0.0,0.0,11.600000381469727,56.0,5.0,0.48,3.0,3,2,0.0833333358168602,0.02880658395588398,2.0,-1.0,0,2.0,1.0,7.0,2.3333333333333335,-0.3333333333333333,-0.10000000149011612,1.899999976158142,1.9,0.9,2.8499999999999996
00-0034988,Kaden Smith,NYG,2020,3,SF,1,0,44.0,-3.0,23.5,1.2999999523162842,13.0,1.5,0.31,2.0,2,1,0.06451612710952759,0.029411764815449715,0.0,13.0,0,9.0,9.0,8.0,4.0,6.5,1.2999999523162842,2.299999952316284,2.3,1.8,3.4499999999999997
00-0034988,Kaden Smith,NYG,2020,4,LA,0,0,0.0,0.0,0.0,9.99999980131785,40.0,5.333333333333333,0.35,1.0,1,1,0.02777777798473835,0.038277510553598404,0.0,10.0,0,2.0,2.0,8.0,8.0,10.0,1.0,2.0,2.0,1.5,3.0
00-0034988,Kaden Smith,NYG,2020,5,DAL,0,0,0.0,0.0,0.0,11.924999937415123,64.25,6.5,0.4,1.0,1,1,0.03448275849223137,0.02590673603117466,0.0,7.0,0,2.0,2.0,5.0,5.0,7.0,0.699999988079071,1.7000000476837158,1.7000000000000002,1.2000000000000002,2.5500000000000003
00-0034988,Kaden Smith,NYG,2020,6,WAS,1,1,42.5,2.0,20.25,10.050000220537186,55.5,4.0,0.48,3.0,3,3,0.1666666716337204,0.00800000037997961,1.0,15.0,0,14.0,4.666666666666667,1.0,0.3333333333333333,5.0,1.5,4.5,4.5,3.0,6.75
00-0034988,Kaden Smith,NYG,2020,8,TB,1,0,47.0,-13.0,30.0,9.025000095367432,45.25,4.25,0.57,2.0,2,1,0.04878048598766327,-0.00319488812237978,1.0,6.0,0,11.0,11.0,-1.0,-0.5,3.0,0.6000000238418579,1.600000023841858,1.6,1.1,2.4000000000000004
