player_id,player_display_name,recent_team,season,week,opponent_team,is_home,is_division_rival,total_line,team_spread,team_implied_total,rolling_4wk_avg_wr_fantasy_points_allowed,rolling_4wk_avg_wr_receiving_yards_allowed,rolling_4wk_avg_wr_receptions_allowed,snap_percentage,routes_run,targets,receptions,target_share,air_yards_share,wopr,red_zone_targets,receiving_yards,receiving_tds,receiving_epa,yards_per_reception,yards_per_route_run,racr,fantasy_points,fantasy_points_ppr,dk_fantasy_points,fd_fantasy_points,dk_showdown_captain_points
00-0033943,Josh Reynolds,DET,2023,7,BAL,0,0,0.0,0.0,0.0,12.500000089406967,111.0,11.0,0.73,3.0,3,2,0.06122449040412903,0.11420612782239914,0.1717810183763504,1.0,43.0,0,0.6444928050041199,21.5,14.333333333333334,1.0487804412841797,4.300000190734863,6.300000190734863,6.3,5.3,9.45
00-0033943,Josh Reynolds,DET,2023,8,LV,1,0,46.0,7.0,19.5,14.92500001937151,117.75,10.5,0.83,1.0,1,1,0.029411764815449715,0.08552631735801697,0.10398606956005096,0.0,13.0,0,-4.909379959106445,13.0,13.0,1.0,-0.699999988079071,0.30000001192092896,1.2999999999999998,-0.19999999999999996,1.9499999999999997
00-0033943,Josh Reynolds,DET,2023,10,LAC,0,0,0.0,0.0,0.0,19.349999900907278,149.75,11.0,0.7,4.0,4,2,0.125,0.1598360687494278,0.2993852496147156,0.0,15.0,0,2.7484610080718994,7.5,3.75,0.38461539149284363,1.5,3.5,3.5,2.5,5.25
00-0033943,Josh Reynolds,DET,2023,11,CHI,1,1,48.0,8.0,20.0,16.52500007301569,119.75,14.25,0.73,2.0,2,1,0.0625,0.07594936341047287,0.1469145566225052,0.0,11.0,0,-2.665247917175293,11.0,5.5,0.6111111044883728,1.100000023841858,2.0999999046325684,2.1,1.6,3.1500000000000004
00-0033943,Josh Reynolds,DET,2023,12,GB,1,1,47.0,8.5,19.25,16.099999960511923,129.0,11.5,0.64,4.0,4,2,0.095238097012043,0.04304635897278786,0.1729895919561386,2.0,15.0,1,-1.5796829462051392,7.5,3.75,1.1538461446762085,7.5,9.5,9.5,8.5,14.25
00-0033943,Josh Reynolds,DET,2023,13,NO,0,0,0.0,0.0,0.0,13.55000001937151,126.75,10.5,0.76,3.0,3,1,0.11999999731779099,0.18435753881931305,0.3090502917766571,1.0,12.0,0,-0.6623838543891907,12.0,4.0,0.3636363744735718,1.2000000476837158,2.200000047683716,2.2,1.7000000000000002,3.3000000000000003
00-0033943,Josh Reynolds,DET,2023,14,CHI,0,0,0.0,0.0,0.0,15.574999928474426,110.25,11.0,0.55,4.0,4,3,0.11764705926179886,0.1900826394557953,0.3095284402370453,1.0,44.0,1,4.035053253173828,14.666666666666666,11.0,0.95652174949646,10.399999618530273,13.399999618530273,13.4,11.9,20.1
00-0033943,Josh Reynolds,DET,2023,15,DEN,1,0,49.0,5.5,21.75,15.35000029206276,143.5,9.25,0.58,3.0,3,2,0.09375,0.13829787075519562,0.2374335080385208,0.0,41.0,0,1.9579187631607056,20.5,13.666666666666666,1.0512820482254028,4.099999904632568,6.099999904632568,6.1000000000000005,5.1000000000000005,9.15
00-0033943,Josh Reynolds,DET,2023,16,MIN,0,0,0.0,0.0,0.0,18.325000256299973,143.25,13.0,0.59,4.0,4,1,0.10256410390138626,0.30075186491012573,0.36437246203422546,1.0,16.0,0,-1.0634855031967163,16.0,4.0,0.4000000059604645,1.600000023841858,2.5999999046325684,2.6,2.1,3.9000000000000004
00-0033943,Josh Reynolds,DET,2023,17,DAL,0,0,0.0,0.0,0.0,21.174999713897705,176.25,13.0,0.72,2.0,2,1,0.0625,0.04878048598766327,0.12789633870124817,0.0,13.0,0,0.6903495788574219,13.0,6.5,1.0833333730697632,1.2999999523162842,2.299999952316284,2.3,1.8,3.4499999999999997
00-0033943,Josh Reynolds,DET,2023,18,MIN,1,1,47.5,3.5,22.0,27.475000232458115,187.75,16.5,0.88,7.0,7,5,0.22580644488334656,0.08433734625577927,0.397745817899704,3.0,44.0,0,-1.196604609489441,8.8,6.285714285714286,2.095238208770752,4.400000095367432,9.399999618530273,9.4,6.9,14.100000000000001
00-0033943,Josh Reynolds,DET,2023,19,LA,1,0,52.5,3.5,24.5,33.20000019669533,195.5,13.75,0.86,0.0,7,5,0.26923078298568726,0.49275362491607666,0.7487736940383911,0.0,80.0,0,3.6415657997131348,16.0,,1.1764706373214722,8.0,13.0,13.0,10.5,19.5
00-0033943,Josh Reynolds,DET,2023,20,TB,1,0,49.5,6.0,21.75,14.649999856948853,124.5,10.75,0.78,0.0,3,2,0.0714285746216774,0.087649405002594,0.16849744319915771,0.0,27.0,1,3.330500364303589,13.5,,1.2272727489471436,8.699999809265137,10.699999809265137,10.7,9.7,16.049999999999997
00-0033943,Josh Reynolds,DET,2023,21,SF,0,0,0.0,0.0,0.0,20.350000262260437,107.25,10.5,0.92,0.0,4,1,0.10000000149011612,0.21293801069259644,0.2990565896034241,0.0,25.0,0,-3.929593801498413,25.0,,0.3164556920528412,2.5,3.5,3.5,3.0,5.25
00-0033943,Josh Reynolds,DEN,2024,1,SEA,0,0,0.0,0.0,0.0,13.100000038743019,130.5,10.25,0.8,8.0,8,5,0.190476194024086,0.2765151560306549,0.4792748987674713,1.0,45.0,0,3.5857300758361816,9.0,5.625,0.6164383292198181,4.5,9.5,9.5,7.0,14.25
00-0033943,Josh Reynolds,DEN,2024,2,PIT,1,0,36.5,-3.0,19.75,12.925000108778477,99.25,8.25,0.67,5.0,5,4,0.1515151560306549,0.2789115607738495,0.4225108325481415,0.0,93.0,0,7.282385349273682,23.25,18.6,1.1341463327407837,9.300000190734863,13.300000190734863,13.3,11.3,19.950000000000003
00-0033943,Josh Reynolds,DEN,2024,3,TB,0,0,0.0,0.0,0.0,18.824999809265137,154.5,13.75,0.51,2.0,2,2,0.05882352963089943,0.1111111119389534,0.16601307690143585,0.0,36.0,0,2.4533019065856934,18.0,18.0,1.3333333730697632,3.5999999046325684,5.599999904632568,5.6,4.6,8.399999999999999
00-0033943,Josh Reynolds,DEN,2024,4,NYJ,0,0,0.0,0.0,0.0,15.825000155717134,98.5,8.25,0.43,2.0,2,0,0.07999999821186066,0.07905138283967972,0.17533597350120544,0.0,0.0,0,-2.686619758605957,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033943,Josh Reynolds,DEN,2024,5,LV,1,1,36.0,3.0,16.5,20.750000074505806,144.75,12.25,0.48,2.0,2,1,0.07692307978868484,0.1041666641831398,0.18830128014087677,1.0,9.0,1,1.0962953567504883,9.0,4.5,0.6000000238418579,6.900000095367432,7.900000095367432,7.9,7.4,11.850000000000001
00-0033943,Josh Reynolds,JAX,2024,15,NYJ,1,0,41.5,-3.5,22.5,22.44999983906746,171.25,13.5,0.33,1.0,1,0,0.023255813866853714,0.05821917951107025,0.07563714683055878,0.0,0.0,0,-0.6569797396659851,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033943,Josh Reynolds,JAX,2024,16,LV,0,0,0.0,0.0,0.0,25.8000001385808,168.5,12.0,0.43,1.0,1,0,0.02857142873108387,0.04803493618965149,0.07648159563541412,0.0,0.0,0,-1.8425700664520264,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033943,Josh Reynolds,JAX,2024,18,IND,0,0,0.0,0.0,0.0,26.550000071525574,139.0,10.0,0.58,3.0,3,1,0.09677419066429138,0.09259258955717087,0.20997610688209534,1.0,11.0,0,-0.9439345002174377,11.0,3.6666666666666665,0.4399999976158142,1.100000023841858,2.0999999046325684,2.1,1.6,3.1500000000000004
00-0033857,JuJu Smith-Schuster,PIT,2020,1,NYG,0,0,0.0,0.0,0.0,,,,0.86,6.0,6,6,0.19354838132858276,0.14903846383094788,0.3946495056152344,2.0,69.0,2,11.25649642944336,11.5,11.5,2.225806474685669,18.899999618530273,24.899999618530273,24.9,21.9,37.349999999999994
00-0033857,JuJu Smith-Schuster,PIT,2020,2,DEN,1,0,41.0,6.0,17.5,18.700000286102295,187.0,18.0,0.91,8.0,8,7,0.19512194395065308,0.11587982624769211,0.37379881739616394,1.0,48.0,0,-1.0669262409210205,6.857142857142857,6.0,1.7777777910232544,4.800000190734863,11.800000190734863,11.8,8.3,17.700000000000003
00-0033857,JuJu Smith-Schuster,PIT,2020,3,HOU,1,0,46.5,4.0,21.25,20.25000011920929,141.0,14.0,0.73,6.0,5,4,0.1428571492433548,0.13354037702083588,0.3077639639377594,1.0,43.0,1,5.394008159637451,10.75,7.166666666666667,1.0,12.300000190734863,16.299999237060547,14.3,12.3,21.450000000000003
00-0033857,JuJu Smith-Schuster,PIT,2020,5,PHI,1,0,44.0,7.5,18.25,23.875000089406967,157.5,13.75,0.75,5.0,5,4,0.14705882966518402,0.09183673560619354,0.28487396240234375,1.0,28.0,0,-0.7914731502532959,7.0,5.6,1.5555555820465088,2.799999952316284,6.800000190734863,6.800000000000001,4.800000000000001,10.200000000000001
00-0033857,JuJu Smith-Schuster,PIT,2020,6,CLE,1,1,50.0,3.0,23.5,31.975000500679016,200.5,16.5,0.65,4.0,4,2,0.17391304671764374,0.075581394135952,0.31377655267715454,0.0,6.0,0,-0.5732985734939575,3.0,1.5,0.4615384638309479,0.6000000238418579,2.5999999046325684,2.6,1.6,3.9000000000000004
00-0033857,JuJu Smith-Schuster,PIT,2020,7,TEN,0,0,0.0,0.0,0.0,33.624999955296516,221.0,18.0,0.82,14.0,14,9,0.2857142984867096,0.3947368562221527,0.7048872113227844,2.0,85.0,0,0.9121859669685364,9.444444444444445,6.071428571428571,0.8095238208770752,8.5,17.5,17.5,13.0,26.25
00-0033857,JuJu Smith-Schuster,PIT,2020,8,BAL,0,0,0.0,0.0,0.0,22.625000298023224,167.5,13.75,0.76,8.0,8,7,0.25,0.18965516984462738,0.507758617401123,3.0,67.0,0,5.861730098724365,9.571428571428571,8.375,1.5227272510528564,6.699999809265137,13.699999809265137,13.7,10.2,20.549999999999997
00-0033857,JuJu Smith-Schuster,PIT,2020,9,DAL,0,0,0.0,0.0,0.0,22.400000035762787,142.0,9.75,0.91,7.0,7,6,0.15555556118488312,0.15243902802467346,0.3400406539440155,0.0,93.0,1,8.443377494812012,15.5,13.285714285714286,1.8600000143051147,15.300000190734863,21.299999237060547,21.3,18.3,31.950000000000003
00-0033857,JuJu Smith-Schuster,PIT,2020,10,CIN,1,1,45.5,6.5,19.5,25.689999878406525,168.25,12.0,0.84,13.0,13,9,0.28260868787765503,0.19721578061580658,0.5619640946388245,3.0,77.0,1,4.132183074951172,8.555555555555555,5.923076923076923,0.9058823585510254,13.699999809265137,22.700000762939453,22.7,18.2,34.05
00-0033857,JuJu Smith-Schuster,PIT,2020,11,JAX,0,0,0.0,0.0,0.0,29.09999994188547,199.75,11.75,0.79,5.0,5,4,0.10869564861059189,0.06182795763015747,0.20632304251194,0.0,19.0,0,1.3068227767944336,4.75,3.8,0.8260869383811951,1.899999976158142,5.900000095367432,5.9,3.9000000000000004,8.850000000000001
00-0033857,JuJu Smith-Schuster,PIT,2020,12,BAL,1,1,41.5,10.5,15.5,17.914999797940254,133.75,11.5,0.93,9.0,9,8,0.1764705926179886,0.08433734625577927,0.3237420320510864,4.0,37.0,1,0.3303546905517578,4.625,4.111111111111111,1.7619047164916992,9.699999809265137,17.700000762939453,17.7,13.7,26.549999999999997
00-0033857,JuJu Smith-Schuster,PIT,2020,13,WAS,1,0,43.5,5.5,19.0,22.600000312551856,160.75,15.25,0.86,10.0,10,7,0.18867924809455872,0.1538461595773697,0.3907111883163452,0.0,28.0,0,-2.45375657081604,4.0,2.8,0.5600000023841858,2.799999952316284,9.800000190734863,9.8,6.300000000000001,14.700000000000001
00-0033857,JuJu Smith-Schuster,PIT,2020,14,BUF,0,0,0.0,0.0,0.0,27.200000077486038,191.25,14.0,1.0,7.0,7,6,0.18918919563293457,0.12809917330741882,0.37345319986343384,2.0,55.0,1,-2.8136351108551025,9.166666666666666,7.857142857142857,1.774193525314331,11.5,17.5,17.5,14.5,26.25
00-0033857,JuJu Smith-Schuster,PIT,2020,15,CIN,0,0,0.0,0.0,0.0,15.749999940395355,120.0,10.5,0.91,6.0,6,3,0.15789473056793213,0.07817589491605759,0.2915652394294739,0.0,15.0,0,-8.680224418640137,5.0,2.5,0.625,-0.5,2.5,3.5,1.0,5.25
00-0033857,JuJu Smith-Schuster,PIT,2020,16,IND,1,0,43.0,-1.0,22.0,26.865000039339066,199.5,12.75,0.93,13.0,13,9,0.26530611515045166,0.26023390889167786,0.5801229476928711,0.0,96.0,1,2.7225592136383057,10.666666666666666,7.384615384615385,1.0786516666412354,15.600000381469727,24.600000381469727,24.6,20.1,36.900000000000006
00-0033857,JuJu Smith-Schuster,PIT,2020,17,CLE,0,0,0.0,0.0,0.0,25.755000174045563,169.0,11.25,0.84,8.0,8,6,0.190476194024086,0.12039311975240707,0.3699894845485687,1.0,65.0,1,0.0014362982474267483,10.833333333333334,8.125,1.3265305757522583,12.5,18.5,18.5,15.5,27.75
00-0033857,JuJu Smith-Schuster,PIT,2020,18,CLE,1,1,47.5,5.0,21.25,25.430000200867653,160.75,10.5,0.97,0.0,19,13,0.27941176295280457,0.3415929079055786,0.6582326889038086,0.0,157.0,1,9.46102237701416,12.076923076923077,,0.8134714961051941,21.700000762939453,34.70000076293945,37.7,28.200000000000003,56.550000000000004
00-0033857,JuJu Smith-Schuster,PIT,2021,1,BUF,0,0,0.0,0.0,0.0,21.395000219345093,172.25,13.75,0.91,8.0,8,4,0.25,0.2551020383834839,0.5535714030265808,0.0,52.0,0,1.6127557754516602,13.0,6.5,1.0399999618530273,5.199999809265137,9.199999809265137,9.2,7.2,13.799999999999999
00-0033857,JuJu Smith-Schuster,PIT,2021,2,LV,1,0,46.5,5.5,20.5,25.150000125169754,197.25,12.75,0.96,7.0,7,6,0.17499999701976776,0.04381443187594414,0.29317009449005127,0.0,41.0,0,1.9178403615951538,6.833333333333333,5.857142857142857,2.411764621734619,10.399999618530273,16.399999618530273,16.4,13.4,24.599999999999998
00-0033857,JuJu Smith-Schuster,PIT,2021,3,CIN,1,1,42.5,2.5,20.0,27.135000322014093,159.75,12.75,0.4,4.0,4,3,0.06896551698446274,0.03184713423252106,0.12574127316474915,0.0,25.0,0,-4.07457160949707,8.333333333333334,6.25,2.5,2.5,5.5,5.5,4.0,8.25
00-0033857,JuJu Smith-Schuster,PIT,2021,4,GB,0,0,0.0,0.0,0.0,23.40000021457672,140.5,9.5,0.95,8.0,8,2,0.20512820780277252,0.3298611044883728,0.5385950803756714,0.0,11.0,0,-6.756660461425781,5.5,1.375,0.11578947305679321,1.100000023841858,3.0999999046325684,3.1,2.1,4.65
00-0033857,JuJu Smith-Schuster,PIT,2021,5,DEN,1,0,40.0,-2.0,21.0,23.349999900907278,173.5,13.75,0.38,1.0,1,0,0.03999999910593033,0.05699481815099716,0.0998963713645935,0.0,0.0,0,-0.8740065097808838,,0.0,0.0,0.6000000238418579,0.6000000238418579,0.6000000000000001,0.6000000000000001,0.9000000000000001
00-0033857,JuJu Smith-Schuster,PIT,2021,19,KC,0,0,0.0,0.0,0.0,29.98499983549118,196.75,14.0,0.76,0.0,8,5,0.1818181872367859,0.10312499850988388,0.3449147641658783,0.0,26.0,0,-0.2992413341999054,5.2,,0.7878788113594055,2.5999999046325684,7.599999904632568,7.6,5.1,11.399999999999999
00-0033857,JuJu Smith-Schuster,KC,2022,1,ARI,0,0,0.0,0.0,0.0,32.51000028848648,161.75,12.5,0.66,8.0,8,6,0.20512820780277252,0.2697368562221527,0.49650809168815613,1.0,79.0,0,1.6243294477462769,13.166666666666666,9.875,0.9634146094322205,5.900000095367432,11.899999618530273,12.9,8.9,19.35
00-0033857,JuJu Smith-Schuster,KC,2022,2,LAC,1,1,52.5,4.0,24.25,22.060000091791153,146.5,11.5,0.74,3.0,3,3,0.0882352963089943,0.016460904851555824,0.14387556910514832,1.0,10.0,0,-0.9197748303413391,3.3333333333333335,3.3333333333333335,2.5,1.0,4.0,4.0,2.5,6.0
00-0033857,JuJu Smith-Schuster,KC,2022,3,IND,0,0,0.0,0.0,0.0,23.699999595060945,162.0,13.75,0.7,8.0,8,5,0.24242424964904785,0.39649122953414917,0.6411802172660828,0.0,89.0,0,5.252740383148193,17.8,11.125,0.7876105904579163,8.899999618530273,13.899999618530273,13.9,11.4,20.85
00-0033857,JuJu Smith-Schuster,KC,2022,4,TB,0,0,0.0,0.0,0.0,24.374999940395355,190.0,14.5,0.63,8.0,8,5,0.23529411852359772,0.15748031437397003,0.4631773829460144,0.0,46.0,0,-0.7616997361183167,9.2,5.75,1.149999976158142,4.599999904632568,9.600000381469727,9.600000000000001,7.1000000000000005,14.400000000000002
00-0033857,JuJu Smith-Schuster,KC,2022,5,LV,1,1,51.5,7.5,22.0,22.72499991208315,159.25,12.0,0.86,9.0,8,3,0.190476194024086,0.21897810697555542,0.4389989674091339,6.0,33.0,0,-0.06088785454630852,11.0,3.6666666666666665,0.550000011920929,3.299999952316284,6.300000190734863,6.300000000000001,4.800000000000001,9.450000000000001
00-0033857,JuJu Smith-Schuster,KC,2022,6,BUF,1,0,54.0,-2.5,28.25,15.15000006556511,134.25,11.0,0.88,5.0,5,5,0.1428571492433548,0.1822916716337204,0.341889888048172,0.0,113.0,1,9.924460411071777,22.6,22.6,3.2285714149475098,17.299999237060547,22.299999237060547,25.3,19.8,37.95
00-0033857,JuJu Smith-Schuster,KC,2022,7,SF,0,0,0.0,0.0,0.0,15.249999955296516,147.75,12.25,0.55,8.0,8,7,0.23529411852359772,0.2807692289352417,0.5494796633720398,2.0,124.0,1,12.90854549407959,17.714285714285715,15.5,1.6986300945281982,18.399999618530273,25.399999618530273,28.4,21.9,42.599999999999994
00-0033857,JuJu Smith-Schuster,KC,2022,9,TEN,1,0,45.0,14.0,15.5,20.649999991059303,166.5,12.75,0.83,12.0,12,10,0.19354838132858276,0.1651376187801361,0.4059188961982727,2.0,88.0,0,6.643167495727539,8.8,7.333333333333333,1.2222222089767456,8.800000190734863,18.799999237060547,18.8,13.8,28.200000000000003
00-0033857,JuJu Smith-Schuster,KC,2022,10,JAX,1,0,51.5,10.0,20.75,26.39999989978969,171.75,14.75,0.38,4.0,4,2,0.11428571492433548,0.1782945692539215,0.29623478651046753,0.0,33.0,0,1.513195276260376,16.5,8.25,0.717391312122345,3.299999952316284,5.300000190734863,5.300000000000001,4.300000000000001,7.950000000000001
00-0033857,JuJu Smith-Schuster,KC,2022,12,LA,1,0,42.0,16.5,12.75,21.0500003490597,150.25,15.0,0.38,3.0,3,3,0.0810810774564743,0.11374407261610031,0.20124247670173645,0.0,38.0,0,3.287191867828369,12.666666666666666,12.666666666666666,1.5833333730697632,3.799999952316284,6.800000190734863,6.800000000000001,5.300000000000001,10.200000000000001
00-0033857,JuJu Smith-Schuster,KC,2022,13,CIN,0,0,0.0,0.0,0.0,19.825000420212746,157.25,9.5,0.76,4.0,4,3,0.17391304671764374,0.10924369841814041,0.3373401463031769,0.0,35.0,0,5.444941520690918,11.666666666666666,8.75,1.3461538553237915,3.5,6.5,6.5,5.0,9.75
00-0033857,JuJu Smith-Schuster,KC,2022,14,DEN,0,0,0.0,0.0,0.0,22.04999975860119,147.75,12.0,0.81,11.0,11,9,0.261904776096344,0.21088434755802155,0.5404762029647827,2.0,74.0,1,-0.1551087647676468,8.222222222222221,6.7272727272727275,1.1935484409332275,13.399999618530273,22.399999618530273,22.4,17.9,33.599999999999994
00-0033857,JuJu Smith-Schuster,KC,2022,15,HOU,0,0,0.0,0.0,0.0,19.149999897927046,158.25,11.25,0.88,10.0,10,10,0.24390244483947754,0.29955947399139404,0.5755453109741211,1.0,88.0,0,1.4899945259094238,8.8,8.8,1.2941176891326904,6.800000190734863,16.799999237060547,17.8,11.8,26.700000000000003
00-0033857,JuJu Smith-Schuster,KC,2022,16,SEA,1,0,50.5,10.5,20.0,16.149999901652336,111.25,9.25,0.83,4.0,4,3,0.14814814925193787,0.02525252476334572,0.23989899456501007,0.0,27.0,0,-0.6000391244888306,9.0,6.75,5.400000095367432,2.700000047683716,5.699999809265137,5.7,4.2,8.55
00-0033857,JuJu Smith-Schuster,KC,2022,17,DEN,1,1,46.0,13.5,16.25,9.274999901652336,79.75,11.75,0.65,3.0,3,2,0.0731707289814949,0.05161290243268013,0.14588512480258942,1.0,21.0,0,1.5388199090957642,10.5,7.0,1.3125,2.0999999046325684,4.099999904632568,4.1,3.1,6.1499999999999995
00-0033857,JuJu Smith-Schuster,KC,2022,18,LV,0,0,0.0,0.0,0.0,19.89999982714653,144.0,10.5,0.73,2.0,2,2,0.0833333358168602,0.10480349510908127,0.19836243987083435,1.0,35.0,0,2.459286689758301,17.5,17.5,1.4583333730697632,3.5,5.5,5.5,4.5,8.25
00-0033857,JuJu Smith-Schuster,KC,2022,20,JAX,1,0,52.5,10.0,21.25,7.5249999538064,78.25,9.5,0.85,0.0,2,2,0.05714285746216774,0.13978494703769684,0.18356375396251678,0.0,29.0,0,2.140995740890503,14.5,,1.115384578704834,2.9000000953674316,4.900000095367432,4.9,3.9000000000000004,7.3500000000000005
00-0033857,JuJu Smith-Schuster,KC,2022,21,CIN,1,0,48.5,2.0,23.25,17.699999943375587,129.75,8.5,0.45,0.0,1,1,0.024390242993831635,0.019157087430357933,0.04999532923102379,0.0,7.0,0,0.7736960649490356,7.0,,1.399999976158142,0.699999988079071,1.7000000476837158,1.7000000000000002,1.2000000000000002,2.5500000000000003
00-0033857,JuJu Smith-Schuster,KC,2022,22,PHI,0,0,0.0,0.0,0.0,8.39999994635582,76.25,7.25,0.69,0.0,9,7,0.36000001430511475,0.3571428656578064,0.7900000214576721,0.0,53.0,0,0.9869377017021179,7.571428571428571,,0.9636363387107849,5.300000190734863,12.300000190734863,12.3,8.8,18.450000000000003
00-0033857,JuJu Smith-Schuster,NE,2023,1,PHI,1,0,44.5,-3.5,24.0,10.47500005364418,66.0,7.5,0.54,7.0,7,4,0.12962962687015533,0.0893300250172615,0.2569754719734192,0.0,33.0,0,-0.4725160598754883,8.25,4.714285714285714,0.9166666865348816,3.299999952316284,7.300000190734863,7.300000000000001,5.300000000000001,10.950000000000001
00-0033857,JuJu Smith-Schuster,NE,2023,2,MIA,1,1,46.5,-2.0,24.25,23.549999453127384,173.5,13.25,0.59,6.0,6,5,0.1428571492433548,0.04497354477643967,0.24576719105243683,1.0,28.0,0,0.8569240570068359,5.6,4.666666666666667,1.6470588445663452,2.799999952316284,7.800000190734863,7.800000000000001,5.300000000000001,11.700000000000001
00-0033857,JuJu Smith-Schuster,NE,2023,3,NYJ,0,0,0.0,0.0,0.0,14.075000271201134,106.0,11.25,0.74,3.0,3,1,0.1111111119389534,0.14492753148078918,0.26811593770980835,0.0,5.0,0,-1.0002025365829468,5.0,1.6666666666666667,0.125,0.5,1.5,1.5,1.0,2.25
00-0033857,JuJu Smith-Schuster,NE,2023,4,DAL,0,0,0.0,0.0,0.0,15.750000115484,101.25,7.25,0.47,5.0,5,1,0.17241379618644714,0.20888888835906982,0.40484291315078735,0.0,14.0,0,-5.799595355987549,14.0,2.8,0.2978723347187042,1.399999976158142,2.4000000953674316,2.4000000000000004,1.9000000000000001,3.6000000000000005
00-0033857,JuJu Smith-Schuster,NE,2023,5,NO,1,0,38.5,2.5,18.0,23.30000001192093,156.25,13.5,0.5,4.0,4,3,0.12903225421905518,-0.014662756584584713,0.1832844614982605,0.0,6.0,0,-3.371540069580078,2.0,1.5,0.0,0.6000000238418579,3.5999999046325684,3.6,2.1,5.4
00-0033857,JuJu Smith-Schuster,NE,2023,8,MIA,0,0,0.0,0.0,0.0,26.150000229477882,170.75,14.75,0.34,1.0,1,1,0.0357142873108387,0.016759777441620827,0.065303273499012,1.0,3.0,1,4.100335121154785,3.0,3.0,1.0,6.300000190734863,7.300000190734863,7.3,6.8,10.95
00-0033857,JuJu Smith-Schuster,NE,2023,9,WAS,1,0,40.5,2.5,19.0,29.924999944865704,194.25,11.25,0.36,7.0,7,6,0.1627907007932663,0.08923884481191635,0.30665323138237,0.0,51.0,0,0.3183317482471466,8.5,7.285714285714286,1.5,5.099999904632568,11.100000381469727,11.100000000000001,8.100000000000001,16.650000000000002
00-0033857,JuJu Smith-Schuster,NE,2023,10,IND,1,0,42.0,-1.0,21.5,17.274999797344208,124.5,9.0,0.99,1.0,1,1,0.03846153989434242,0.07086614519357681,0.1072986051440239,0.0,9.0,0,1.7404097318649292,9.0,9.0,1.0,0.8999999761581421,1.899999976158142,1.9,1.4,2.8499999999999996
00-0033857,JuJu Smith-Schuster,NE,2023,12,NYG,0,0,0.0,0.0,0.0,31.675000060349703,215.75,16.0,0.65,4.0,4,2,0.11428571492433548,0.24799999594688416,0.3450285792350769,1.0,10.0,0,-2.9851415157318115,5.0,2.5,0.32258063554763794,1.0,3.0,3.0,2.0,4.5
00-0033857,JuJu Smith-Schuster,NE,2023,13,LAC,1,0,38.5,-4.5,21.5,28.10000017285347,172.75,13.0,0.92,3.0,3,1,0.125,0.15328466892242432,0.294799268245697,0.0,11.0,0,-1.1793217658996582,11.0,3.6666666666666665,0.261904776096344,1.100000023841858,2.0999999046325684,2.1,1.6,3.1500000000000004
00-0033857,JuJu Smith-Schuster,NE,2023,14,PIT,0,0,0.0,0.0,0.0,14.575000077486038,113.75,8.75,0.98,6.0,6,4,0.23076923191547394,0.4615384638309479,0.6692307591438293,0.0,90.0,0,-2.5534496307373047,22.5,15.0,1.0714285373687744,9.0,13.0,13.0,11.0,19.5
00-0033857,JuJu Smith-Schuster,KC,2024,1,BAL,1,0,46.0,3.0,21.5,12.599999859929085,93.25,8.25,0.22,1.0,1,0,0.03703703731298447,0.08124999701976776,0.11243055760860443,1.0,0.0,0,-0.9560399651527405,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033857,JuJu Smith-Schuster,KC,2024,3,ATL,0,0,0.0,0.0,0.0,22.749999905005097,140.5,11.0,0.55,3.0,3,2,0.0833333358168602,0.07182320207357407,0.1752762496471405,1.0,17.0,1,2.0469415187835693,8.5,5.666666666666667,1.307692289352417,7.699999809265137,9.699999809265137,9.7,8.7,14.549999999999999
00-0033857,JuJu Smith-Schuster,KC,2024,5,NO,1,0,43.0,5.5,18.75,18.89999993145466,163.5,13.75,0.67,8.0,8,7,0.23529411852359772,0.33557048439979553,0.5878404974937439,1.0,130.0,0,-0.009801861830055714,18.571428571428573,16.25,2.5999999046325684,13.0,20.0,23.0,16.5,34.5
00-0033857,JuJu Smith-Schuster,KC,2024,11,BUF,0,0,0.0,0.0,0.0,17.67500000819564,127.75,11.5,0.36,1.0,1,1,0.032258063554763794,-0.018433179706335068,0.03548387065529823,1.0,8.0,0,1.2417677640914917,8.0,8.0,0.0,0.800000011920929,1.7999999523162842,1.8,1.3,2.7
00-0033857,JuJu Smith-Schuster,KC,2024,12,CAR,0,0,0.0,0.0,0.0,12.405000055208802,131.25,12.25,0.55,2.0,2,1,0.0555555559694767,0.027397260069847107,0.10251141339540482,1.0,6.0,0,-0.2266482710838318,6.0,3.0,1.0,0.6000000238418579,1.600000023841858,1.6,1.1,2.4000000000000004
00-0033857,JuJu Smith-Schuster,KC,2024,13,LV,1,1,42.0,13.5,14.25,21.300000213086605,136.75,13.5,0.56,1.0,1,1,0.02222222276031971,0.012987012974917889,0.042424242943525314,0.0,10.0,0,0.6557403206825256,10.0,10.0,2.0,1.0,2.0,2.0,1.5,3.0
00-0033857,JuJu Smith-Schuster,KC,2024,14,LAC,1,1,43.5,5.0,19.25,27.274999752640724,184.0,13.5,0.49,2.0,2,2,0.0555555559694767,0.07307692617177963,0.13448718190193176,0.0,31.0,0,1.740944743156433,15.5,15.5,1.6315789222717285,3.0999999046325684,5.099999904632568,5.1,4.1,7.6499999999999995
